,,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
2005,Turkmenistan,1043.351,2.635776455,2750.04,13.04,8104.355717,3872.0,5270.0,1706.898845,31.0,1.162,37.48387097,20.0,-120.0,1611.0,224.0,806.04,169.7641112,4.748,0.230845771,30.0,1.346600332,40.39800995,2.281910448,0.0,0.0,9.507844776,0.853667662,32.31840796,6.806741356,2790.43801,176.5708526,2823.71992,1073.351,478.872225,310.818142,0.0,0.0,0.0
2005,Uzbekistan,1615.89,3.915813515,6327.5239,7.0,14307.50984,4100.7,5416.0,551.4128739,299.0,85.051,284.451505,200.0,-100.0,1959.0,572.0,3795.5239,146.2798744,25.947,0.233837689,49.81,4.338649178,216.1081155,2.180068776,0.487083906,0.0,12.29752407,6.741540578,198.7620358,7.660308928,6543.632016,153.9401833,6844.812084,1665.7,2096.11519,279.4808924,0.0,0.0,0.0
2005,Moldova,992.234,2.798734976,2777.0,7.467,2988.172424,2739.31,1528.28,793.2499136,25.0,9.88,395.2,309.0,-166.0,1312.0,348.0,676.0,179.4531457,3.767,0.253136508,35.871,2.669065528,95.74204954,4.29091695,0.117961613,-6.328412705,19.66237827,8.142642059,72.10998454,19.14254965,2872.74205,198.5956954,2902.032966,1028.105,439.5362182,402.9618621,6.9125,9.5290625,2.6165625
2005,Bolivia,861.35,2.076691008,1788.7578,4.421,9549.196256,3064.699851,3394.561989,1043.970291,284.0,65.558,230.8380282,25.2,-108.0,708.0,182.0,1135.0578,124.0907183,9.147,0.25045941,187.304,1.590710897,297.9465139,2.007682629,0.02103859,0.0,98.78820409,31.50779375,169.6369096,18.5456335,2086.704314,142.6363518,2372.711997,1048.654,780.6103325,272.6700141,58.58367866,66.13379104,7.550112389
2005,Colombia,1080.922,3.040881766,3286.956,4.707,146520.1361,27522.81487,24688.51974,3404.199161,4696.8,626.351,133.3569664,85.2,46.1,2674.5,460.0,4849.156,112.6636463,43.041,0.252260171,303.36,3.177137687,963.8164887,22.51169764,8.739553616,0.0,144.5978002,135.0512663,697.9446114,16.21580845,4250.772489,128.8794547,8970.084186,1384.282,4284.567471,313.142453,7.380770426,17.10873401,9.727963581
2005,DomRep,180.108,2.594521065,467.294,9.263,33969.72487,12060.65408,10201.29153,3666.852858,1471.4,208.249,141.5311948,10.2,-49.0,984.66,109.0,785.834,84.82664076,9.264,0.279220005,30.149,2.11793778,63.85370612,4.034729076,4.943310973,0.0,0.53219333,6.807942168,55.60498872,6.002265622,531.1477061,90.82890638,2006.582435,210.257,894.4244115,273.3778015,0.232632813,0.308571718,0.0759
2005,Ecuador,810.795,2.055423381,1666.527,5.291,41507.085,11821.905,11463.499,3091.545136,1013.0,158.361,156.3287266,170.0,-54.0,841.0,247.3,1429.927,106.50432,13.426,0.249513619,76.947,1.469859509,113.1012797,4.125458171,11.423482,40.79547665,14.9740608,-35.88280302,127.5376386,9.499302742,1779.62828,116.0036227,2796.753738,887.742,1306.187156,279.6055194,47.1533834,47.24293033,0.089546921
2005,El Salvador,339.95,2.908463892,988.7323,3.563,17093.8,7548.9,4382.8,2824.954553,812.0,134.725,165.9174877,106.0,-145.39,419.0,147.0,1008.3723,166.6455627,6.051,0.25206044,4.699,3.320825216,15.60455769,18.53249176,0.049907967,0.0,0.0844,3.100343407,30.92832005,5.111274179,1004.336858,171.7568369,1834.869349,344.649,524.0128862,315.8441021,64.98810372,74.42252067,9.434416949
2005,Guatemala,844.359,1.35284636,1142.288,3.26,27211.23037,11154.96061,6817.685232,2139.752329,1404.0,210.699,150.0705128,39.7,-74.0,678.0,120.2,1634.488,128.5277974,12.717,0.16498999,21.4,3.461983418,74.08644515,4.751711712,9.684912412,0.0,0.82494995,41.14899847,27.19332017,2.138343962,1216.374445,130.6661414,2625.126157,865.759,777.7657625,252.7338158,21.54289757,109.5706913,88.02779373
2005,Haiti,423.8,0.873135913,370.035,1.805,4154.289832,1783.846393,583.2594741,444.4516778,657.0,159.378,242.5844749,0.0,-21.0,30.0,43.0,972.835,104.0799187,9.347,0.255201013,219.372,1.022478077,224.3030607,0.0949,0.0,0.0,8.65692876,44.53334236,171.2077243,18.31686363,594.3380607,122.3967823,1251.432995,643.172,470.9176879,210.153262,120.6605071,158.5954292,37.93492206
2005,Honduras,368.588,1.438804302,530.326,6.051,9672.095584,7494.267435,5707.060888,1406.032212,654.0,132.73,202.9510703,1.9,-27.34,274.1,35.5,946.636,137.6124437,6.879,0.23231441,7.92,1.512507609,11.97906026,8.077804367,1.694036681,0.0,0.861073362,2.463462009,14.6074655,2.123486772,542.3050603,139.7359304,1204.382865,376.508,571.7905906,295.3970643,76.91236824,110.9831722,34.07080399
2005,Jamaica,1.536,0.651041667,1.0,0.894,11075.77848,6117.958861,3908.386076,4129.67132,704.0,110.953,157.6036932,0.0,5.0,195.5,36.0,329.5,122.8560776,2.682,0.259267356,10.738,4.052374371,43.514396,6.507610641,1.969135571,0.0,1.907336603,4.690665009,41.45503539,15.45676189,44.514396,138.3128394,755.0220066,12.274,281.7966648,334.4538287,6.5396875,12.61734375,6.07765625
2005,Nicaragua,541.777,1.585255557,858.855,4.282,6322.582497,2988.279647,1541.580343,1165.667865,421.6,78.596,186.4231499,70.5,-65.0,96.6,300.0,748.255,137.952618,5.424,0.239291546,17.5,2.144900031,37.53575053,3.588176737,5.681499184,0.0,13.44220261,4.212488381,17.80903404,3.283376482,896.3907505,141.2359945,1321.578927,559.277,324.0380449,266.598988,38.40707852,55.68517622,17.2780977
2005,Peru,1161.342,2.872494063,3335.948,6.827,79385.07342,15215.6253,19917.17961,2880.549854,3120.4,495.342,158.7431099,0.0,-304.0,1779.0,540.0,3686.948,133.7838093,27.559,0.354590436,417.906,4.039074113,1687.953306,32.51168789,0.542168777,0.0,201.6114344,407.6722696,1111.038213,40.31489578,5023.901306,174.0987051,8176.812994,1579.248,2045.447353,288.504137,60.74875939,119.2973825,58.54862314
2006,Algeria,2672.157,1.502044977,4013.7,1.684,104953.0274,24396.24691,47545.95871,3143.059037,7137.3,1385.95,194.1840752,0.0,50.0,3138.0,633.0,7730.0,231.4925731,33.392,0.252626552,98.825,5.575195119,550.9686576,30.04664422,0.0404,0.0,21.44615767,59.36926074,500.1593949,14.97841983,4564.668658,246.4709929,11732.0153,2770.982,2945.108094,414.9851041,18.06874916,24.23037328,6.161624124
2006,Egypt,2994.859,6.973266521,20883.95,6.844,95823.67078,35613.5374,32999.62758,1268.045612,11938.0,1952.1,163.5198526,1223.0,0.0,8738.0,1965.0,20895.95,276.5184999,75.568,0.245558933,126.777,5.412852823,686.2252423,16.01977366,100.8952543,0.0,53.77740628,71.51560135,475.8355054,6.296785748,21570.17524,282.8152856,33524.19502,3121.636,6422.11611,408.7745968,29.09578885,33.34688705,4.251098206
2006,Morocco,5592.813,1.649456186,9225.1,7.76,64142.82124,24409.90178,21469.55657,2089.206607,3848.0,614.152,159.6029106,300.0,-1300.0,2917.0,1277.0,7279.1,237.088789,30.702,0.255765699,60.179,6.712235629,403.9356279,19.04636007,8.896298306,-0.0128,37.98852119,41.16906997,334.9279962,10.90899603,9629.035628,247.997785,13496.08199,5652.992,2452.439444,407.8728618,0.0,0.0,0.0
2006,Tunisia,1317.673,1.246895095,1643.0,5.654,34010.07862,15741.71164,15130.9946,3394.897047,2830.5,433.234,153.0591768,170.0,80.5,1619.0,560.0,2205.0,220.1038131,10.018,0.245603849,24.9,3.600217059,89.64540478,7.478882797,2.092053583,0.0,6.029574486,9.665493862,79.33716564,7.919461534,1732.645405,228.0232747,4570.624288,1342.573,997.2827595,429.9620744,0.0,0.0,0.0
2006,Cameroon,1232.688,1.695222149,2089.68,3.222,17122.40836,4478.663186,4111.571958,954.0009114,853.9,238.01,278.7328727,110.0,-190.0,211.199,405.989,2028.492,113.0205037,17.948,0.321705163,587.117,2.62636852,1541.985606,0.0309,0.409852378,0.0,202.5904807,341.3526625,943.2996969,52.55737112,3631.665606,165.5778748,4485.59649,1819.805,1477.546958,280.8946029,8.9579375,16.28913313,7.331195633
2006,CAR,264.003,0.773476059,204.2,4.771,1452.928387,319.3751099,219.5999332,355.4130105,54.0,9.542,176.7037037,0.0,-6.5,0.0,29.61,222.09,54.32729941,4.088,0.302746987,282.175,1.120274898,316.1135693,0.000908,0.0,0.0,11.30850821,12.35782926,292.44814,71.53819472,520.3135693,125.8654941,574.3144775,546.178,256.5714071,228.7529401,8.33551561,12.07396934,3.73845373
2006,DRCongo,1975.204,0.718274467,1418.7386,5.321,7592.497937,3289.294304,2189.028793,128.4947525,630.0,267.318,424.3142857,0.0,11.0,25.5,269.251,1761.9876,29.81971974,59.088,0.0,2069.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1418.7386,,2048.7386,4045.042,,,98.55283392,112.0282461,13.47541217
2006,Burundi,220.5,1.194413152,263.3681,5.414,1177.414708,398.5262301,75.8797315,157.5347482,115.0,19.274,167.6,0.0,5.0,2.0,104.0,275.1681,36.81671127,7.474,0.310551559,215.814,2.162603788,466.7201739,0.216454436,0.0298,-3.105515588,3.196196643,21.86531415,441.8465468,59.11781466,730.0882739,95.93452592,845.3047283,436.314,655.6644466,195.6183492,64.56530069,95.27361136,30.70831068
2006,Eritrea,472.402,0.797837435,376.9,-0.969,1087.779776,369.2031128,77.95142316,234.132539,201.0,38.174,189.920398,0.0,44.0,70.0,37.0,517.3,111.3430908,4.646,0.277357266,28.516,1.115362154,31.80566717,0.0,0.0,0.0,0.0983,1.590366566,30.11711613,6.482375405,408.7056672,117.8254662,609.7056672,500.918,123.5755619,155.7859314,35.0,35.0,0.0
2006,Ethiopia,8105.902,1.685966596,13666.28,11.539,13504.50439,4990.960604,1893.740045,177.7072151,797.9,175.412,219.8420855,50.0,10.0,560.0,1367.0,12497.18,164.4517258,75.993,0.42016735,764.845,3.265202605,2497.373887,0.0403,0.718066001,0.0,35.64945593,223.9470966,2237.099541,29.43823169,16163.65389,193.8899575,16961.59422,8870.747,2607.774542,239.0159241,748.7328948,837.8702726,89.13737778
2006,Kenya,2390.855,1.636703188,3913.12,6.326,19924.12275,7940.476823,5505.690549,545.2538999,1300.9,230.494,177.1804136,5.6,-90.0,219.0,472.6,4426.82,121.1466572,36.541,0.301062092,268.179,4.296483479,1152.226643,1.056125817,0.118919526,0.0,26.64137586,53.2419277,579.8982741,15.8697976,5065.346643,137.0164548,6367.302769,2659.034,2558.831888,247.7381174,340.7182892,428.3195637,87.60127453
2006,Rwanda,327.14,1.053666015,344.6963,9.227,2802.037515,844.7798871,303.0393862,296.7945678,224.4,23.146,103.1461676,0.0,0.0,25.0,76.0,462.2963,48.96687851,9.441,0.276043481,422.202,1.938897471,818.6063902,0.266381959,0.0453,0.0,27.5206517,37.62941917,753.6989063,79.832529,1163.30269,128.7994075,1387.969072,749.342,943.3428209,241.6217912,35.7990185,66.74074622,30.94172772
2006,Somalia,667.777,0.392846714,262.334,,,,,,367.0,99.646,271.5149864,0.0,25.0,14.0,37.0,603.334,70.59014859,8.547,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,262.334,,629.334,677.027,,,194.4121772,229.0376367,34.6254595
2006,Sudan,9004.586,0.728187837,6557.03,8.913,29194.54915,7202.331748,6807.971022,741.5618671,1520.7,389.867,256.3733807,250.0,-800.0,890.0,655.0,5563.53,141.3175341,39.369,0.283237829,89.82,1.960149573,176.0606347,2.755337603,0.0,0.0,23.61580373,17.92782164,156.4390508,3.973660769,6733.090635,145.2911949,8256.545972,9094.406,3802.852337,282.0705596,538.0677256,684.3315003,146.2637747
2006,Tanzania,4270.825,1.240764958,5299.09,6.737,15094.71241,4639.586919,2848.44143,378.0861739,736.4,204.273,277.3940793,354.2,-200.0,428.0,604.0,4800.29,120.2356978,39.924,0.221151439,1625.846,1.118559623,1818.605688,0.1844403,0.758107134,-88.46057572,150.0432901,154.6717686,1513.461817,37.90857171,7117.695688,158.1442695,7854.280129,5896.671,2816.108727,258.6910576,86.47053586,105.5673192,19.09678335
2006,Uganda,1679.0,1.492387135,2505.718,7.049,9985.9535,2673.280444,1377.363234,340.0052264,521.1,174.095,334.0913452,165.0,-38.7,225.0,622.0,1976.118,67.28355465,29.37,0.339773376,1053.0,2.640100437,2780.02576,0.0408,0.45597587,0.0,585.5654357,312.523551,1881.875274,64.07474547,5285.74376,131.3583001,5806.884533,2732.0,3552.977798,285.5057069,230.4894834,287.7951583,57.30567494
2006,Angola,1512.092,0.516564468,781.093,20.735,34087.96237,15018.15788,30764.04541,2003.995436,721.14,190.173,263.7116233,0.0,126.0,35.0,94.0,1499.533,88.15596708,17.01,0.312705739,982.452,3.18829692,3132.348686,6.985533509,0.00876,0.0,1700.823089,375.2709654,1063.231409,62.50625569,3913.441686,150.6622228,4641.56722,2494.544,712.5773691,237.938547,26.23520112,30.34877807,4.113576953
2006,Lesotho,227.263,0.446368305,101.443,4.098,1427.34862,1698.898555,753.8274205,684.2514958,189.569,34.9,184.101831,0.0,3.0,8.265,3.5,284.047,136.1682646,2.086,0.218622212,5.657,3.934001784,22.25464809,1.650597702,0.0,0.0,0.0,2.390415268,21.5146119,10.31381203,123.6976481,146.4820767,314.9172458,232.92,69.848703,202.3898355,20.54733612,26.07973202,5.532395896
2006,Madagascar,1597.461,1.70223248,2719.25,5.376,5291.644767,2407.503014,1666.262174,287.1680017,315.1,73.343,232.7610282,2.0,15.0,17.0,365.0,2603.45,141.2845281,18.427,0.251522418,587.24,1.850581201,1086.735305,0.343831145,0.0802,0.0,163.5828865,184.6748019,770.1825201,41.79641396,3805.985305,183.0809421,4121.429136,2184.701,596.7744499,230.9022383,45.11715813,49.06807998,3.950921845
2006,Malawi,1928.661,1.410095916,2719.597,2.062,2811.804032,1671.13202,655.0157692,213.0961752,224.1,33.054,147.4966533,7.0,-513.0,100.0,335.3,1993.697,151.0948844,13.195,0.210922183,336.66,3.221484565,1084.544994,0.150598439,0.109890458,0.0,388.2108843,180.8507969,515.5241892,39.06966194,3804.141994,190.1645464,4028.392592,2265.321,643.7874257,260.2177177,198.0407285,315.9970947,117.9563662
2006,Mozambique,2238.7,0.910749185,2038.8942,8.682,6994.357707,2924.581326,2342.588373,328.5124093,942.7,247.428,262.4673809,85.0,-110.0,70.0,356.0,2297.8942,107.9279602,21.291,0.353760166,945.711,2.875360008,2719.259589,5.030469561,0.00142,0.0,257.0566408,353.2652556,2113.966747,99.2892183,4758.153789,207.2171785,5705.884258,3184.411,515.0045095,262.9895492,142.4455942,170.5562594,28.1106652
2006,Swaziland,47.903,1.423217753,68.1764,3.303,2669.418698,2354.631144,2283.313521,2387.673254,128.0,36.853,287.9140625,0.0,4.0,33.0,2.0,165.1764,147.7427549,1.118,0.261482108,11.0,1.290770768,14.19847844,4.572276134,2.106761341,-0.270111017,0.493155255,1.773894618,14.3964204,12.87694132,82.37487844,160.6196962,214.9471546,58.903,73.39050989,276.086544,14.22328598,18.39296633,4.169680353
2006,Zambia,883.238,1.810736178,1599.311,6.225,7626.964314,2361.641841,2295.512707,649.1033459,83.9,93.545,1114.958284,121.2,-145.0,30.0,172.64,1214.371,103.3507234,11.75,0.352982785,191.0,2.171812518,414.8161909,3.49982431,0.00918,0.0,0.388281063,22.73209133,395.1864653,33.63289066,2014.127191,136.9836141,2101.527015,1074.238,347.4780181,192.4507113,96.57428766,119.8597937,23.28550608
2006,Zimbabwe,2289.312,0.849708559,1945.248,-3.578,5555.998739,2282.295993,1758.136444,443.4157014,436.4,779.574,1786.374885,0.0,-157.0,151.5,132.5,1945.148,155.2392658,12.53,0.35841465,48.178,1.943725094,93.64478757,0.197128057,2.682375238,0.0,1.078828095,4.95579936,85.12491294,6.793688183,2038.892788,162.0329539,2475.489916,2337.49,664.5403678,270.9672239,127.7846971,153.5504238,25.7657267
2006,Benin,829.587,1.281836625,1063.395,3.752,4521.535485,1268.891408,893.2135065,574.3820484,318.0,249.396,784.2641509,56.0,-9.72,68.015,247.992,1001.568,127.2317073,7.872,0.322379129,380.889,4.079536656,1553.850638,0.189881307,3.753782577,-41.90928675,520.9736022,292.6254696,737.0811927,93.63328159,2617.245638,220.8649889,2935.435519,1210.476,404.3673573,293.9389799,13.62496563,16.72637582,3.101410194
2006,Burkina Faso,3057.328,1.191241502,3642.016,6.252,5832.414795,1424.152665,662.2977701,398.8794142,354.4,96.537,272.3955982,207.25,-103.0,58.333,572.076,3064.259,209.5649706,14.622,0.311263828,11.134,3.045040301,33.90347871,0.89519477,0.286051458,0.0,0.132287127,3.319006202,31.20170868,2.133887887,3675.919479,211.6988585,4031.214673,3068.462,889.0319193,296.8983056,37.68165668,46.60115521,8.919498534
2006,Cape Verde,29.263,0.219389673,6.42,9.118,1177.504313,766.6105049,476.0138198,2463.398145,70.71,23.954,338.7639655,0.0,-0.45,0.0,5.124,71.556,149.6987448,0.478,0.242884047,1.27,2.218468465,2.81745495,2.796081154,0.00413,0.0,0.0559,0.363597419,5.189946325,10.8576283,9.23745495,160.5563731,82.7435361,30.533,47.80796875,309.5625291,29.4501625,30.43449314,0.984330636
2006,Chad,2552.662,0.764596331,1951.756,0.648,6689.750813,3233.052738,3183.23656,663.4025003,169.7,18.641,109.8467885,200.0,-193.0,15.0,377.393,1336.063,132.4933558,10.084,0.347539394,106.643,2.356181716,251.2702867,0.00695,0.0,0.0,12.77207273,27.96023932,210.5449255,20.87910804,2203.026287,153.3724639,2372.733238,2659.305,753.799168,252.09258,55.94480713,68.2546906,12.30988348
2006,Côte d'Ivoire,751.877,1.472235485,1106.94,0.729,16475.35826,7367.742209,8353.869442,899.0155114,1162.6,376.529,323.8680544,10.0,50.0,45.0,199.5,2065.04,112.6836189,18.326,0.32095845,1040.323,2.458260611,2557.385053,4.789662948,2.365784734,0.0,469.7863696,220.3970322,1869.625337,102.020372,3664.325053,214.7039909,4831.714716,1792.2,1058.730943,317.5871681,0.0,0.0,0.0
2006,Gambia,209.731,0.947895161,198.803,1.124,631.1903338,298.0076131,213.6394981,408.0092656,181.3,29.143,160.7446222,32.0,22.0,14.0,63.296,292.907,189.3387201,1.547,0.277497085,2.8,0.99839487,2.795505635,2.231909056,0.0025,0.0,0.0,0.139858531,4.885058686,3.157762564,201.5985056,192.4964827,385.1304147,212.531,59.15611509,306.2575019,11.893425,17.13742496,5.243999959
2006,Ghana,1438.035,1.264802317,1818.83,6.12,11418.72366,4650.878808,2876.688132,515.0297083,867.3,216.37,249.4753834,26.0,35.0,86.5,295.325,2313.305,104.3392269,22.171,0.322088373,1443.875,3.498590773,5051.527752,1.80723786,12.12984812,0.0,589.6230277,1659.2856,2792.296192,125.9436287,6870.357752,230.2828556,7739.46499,2881.91,1761.597125,341.3627169,52.95576563,59.17562761,6.219861988
2006,Guinea,1627.913,1.117613165,1819.377,2.497,561.5005153,169.284885,83.15748736,61.01939962,498.6,97.793,196.1351785,70.0,-30.0,54.677,320.84,1842.46,200.2238644,9.202,0.30511923,197.752,2.054572651,406.2958508,0.472324567,0.0,0.0,1.093547319,44.65358902,361.021039,39.2328884,2225.672851,239.4567528,2724.745175,1825.665,489.3606238,343.9326184,23.89295241,35.50610895,11.61315654
2006,Guinea-Bissau,134.52,1.411923877,189.932,2.136,3010.402725,1282.946273,1221.922676,2157.994785,107.47,16.045,149.2974784,0.0,-3.6,1.0,29.824,262.978,188.5146953,1.395,0.316391668,15.5,2.286184954,35.43586679,0.0563,0.0,0.0,0.0,2.279601966,33.21258254,23.8083029,225.3678668,212.3229982,332.8941845,150.02,54.85595572,300.1631638,6.2141,8.062366861,1.848266861
2006,Liberia,130.0,0.6535,84.955,8.386,595.0040247,451.7444149,132.7262773,179.5425542,270.0,82.632,306.0444444,0.0,13.0,0.0,23.0,344.955,104.0902233,3.314,0.309424593,90.613,1.938577702,175.6603414,0.268889971,0.0,0.0,0.0,2.108109751,173.8211216,52.45054966,260.6153414,156.540773,530.8842313,220.613,98.25005454,233.7495382,58.99829657,75.07210147,16.0738049
2006,Mali,3283.576,1.022130141,3356.242,5.252,5760.422916,2060.416377,1512.927389,423.7786299,191.8,100.568,524.3378519,46.26,-190.0,145.213,528.444,2622.406,192.9232693,13.593,0.283554715,22.775,5.779100321,131.6190098,8.272425253,0.233649085,0.0,14.17773575,3.79424564,121.6860881,8.952114187,3487.86101,201.8753835,3687.933435,3306.351,650.5087186,286.9395586,38.63336577,43.81759534,5.184229564
2006,Mauritania,253.775,0.46340262,117.6,11.445,2596.630178,1456.194302,1097.611599,829.594306,418.98,70.781,168.9364647,5.0,-38.59,51.0,25.962,406.028,129.7214058,3.13,0.232812709,3.091,0.563691463,1.742370311,4.821085569,0.0,0.0,0.0831,0.623938059,5.856170872,1.870981109,119.3423703,131.5923869,543.1434559,256.866,251.6141275,289.391396,41.23129835,46.39363127,5.162332919
2006,Niger,8965.158,0.449357948,4028.565,5.807,3602.632359,1063.101113,591.2805496,267.6547072,308.15,88.808,288.1973065,150.0,-78.0,71.702,735.494,3301.519,245.2837296,13.46,0.391092554,17.7,5.793472748,102.5444676,4.286765484,0.0196,0.195546277,1.267139875,10.07258873,95.4719499,7.093012622,4131.109468,252.3767422,4443.546233,8982.858,1260.437487,371.7255641,82.69713927,119.4274919,36.73035258
2006,Nigeria,19147.0,0.951895336,18225.94,6.211,119220.0877,23747.89123,56932.45718,831.7351711,5280.0,950.865,180.0880682,700.0,-820.0,1348.757,4187.431,16449.752,114.7611746,143.339,0.293020244,8844.0,3.055242964,27020.56877,0.638491112,1.295149478,-439.5303659,8603.710509,8291.296427,10124.90459,70.63607667,45246.50877,185.3972512,50527.14727,27991.0,9290.721885,304.4681288,0.0,0.0,0.0
2006,Senegal,1125.772,0.868227314,977.426,2.47,8921.344357,3737.991976,2276.043812,798.687946,1383.5,312.735,226.0462595,79.1,45.0,78.0,157.865,2090.961,187.1943599,11.17,0.305768877,21.338,2.366205167,50.49008585,20.75528562,0.0508,15.28844386,15.45355905,-4.789869461,60.53061847,5.419034778,1027.916086,192.6133947,2432.171371,1147.11,549.7660353,303.2102879,11.26425458,17.55202856,6.287773977
2006,Sierra Leone,860.0,0.469184884,403.499,4.241,1719.91679,456.0026146,309.9923796,322.8678037,189.0,43.31,229.1534392,0.0,2.0,2.0,76.604,515.895,96.84531631,5.327,0.314085707,83.1,1.447213203,120.2634172,0.284247565,0.0,0.0,0.0,1.033341976,119.5143228,22.43557776,523.7624172,119.2808941,713.0466647,943.1,253.5071927,209.2074922,29.44480927,35.26000068,5.815191416
2006,Togo,783.163,1.06984689,837.8645,4.052,2200.86886,1050.561257,766.3479187,397.9871356,147.1,36.475,247.960571,96.0,-4.0,65.201,133.352,687.3115,124.2877939,5.53,0.339352928,208.962,2.281670254,476.7823795,1.270876714,0.240940579,0.0,19.84094762,71.53729391,386.4337348,69.87951804,1314.64688,194.1673119,1463.017756,992.125,210.366579,264.4922456,0.625796875,0.87653124,0.250734365
2006,Namibia,299.78,0.596484088,178.814,7.073,7774.892739,3404.246915,3388.046475,3669.132959,156.3,26.171,167.4408189,0.0,-12.0,0.0,20.6,302.114,142.5738556,2.119,0.297470476,38.54,2.499006706,96.31171846,8.174488673,0.129994598,0.135349066,0.0,18.93845784,85.41745723,40.31026769,275.1257185,182.8841233,439.6002071,338.32,151.977957,299.375001,6.591847092,7.735185208,1.143338116
2006,Congo,27.9,0.714473118,19.9338,6.236,6466.587987,4093.106222,5399.146242,1781.920085,304.0,52.625,173.1085526,0.0,-6.0,1.0,13.6,303.3338,83.58605676,3.629,0.35021645,123.976,2.909294289,360.6826688,0.588713853,0.0,0.0,0.185614719,4.046751082,357.0530255,98.38881938,380.6164688,181.9748761,685.2051827,151.876,198.68775,291.3296898,4.523759375,13.99087584,9.467116466
2006,Afghanistan,2989.0,1.491752091,4458.847,5.361,6623.602375,4907.099578,1753.286932,233.0531077,1233.4,230.523,186.9004378,0.0,238.0,450.0,886.0,4594.247,161.6497308,28.421,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4458.847,,5692.247,3009.0,,,130.7115599,213.2469843,82.53542443
2006,Bangladesh,11178.034,2.592045667,28973.9746,6.525,64273.56373,16418.00482,12575.56794,451.5051473,3153.0,413.838,131.2521408,10.5,-50.0,450.0,5491.215,26288.0596,184.6668137,142.354,0.200237237,407.292,2.790542364,1136.56558,32.3539323,1.861004882,0.0,69.0818468,139.1943147,959.0160231,6.73683931,30110.54018,191.403653,33295.89411,11585.326,3045.583915,237.5917966,231.9475675,265.9952623,34.04769476
2006,India,99236.8,1.980188807,196507.6006,9.264,911496.3985,223203.5992,193577.1998,787.7829621,6717.3,1296.34,192.9852768,6936.92,-1330.0,5250.34,12336.9,176822.6406,152.8232737,1157.04,0.214553308,1936.6,4.22060458,8173.62283,8.237988822,27.56259074,0.0,598.2776089,1160.670533,6395.467017,5.527438133,204681.2234,158.3507118,211406.7614,101173.4,61936.42267,254.698951,129.7686313,206.1320865,76.36345521
2006,Indonesia,15132.235,3.034322888,45916.087,5.501,301594.1044,92874.87796,106547.4401,1311.740676,9517.05,1372.35,144.1990953,33.52,-397.328,5150.0,3249.5667,44739.7423,194.5891479,229.919,0.307192829,1525.453,4.678172179,7136.331785,509.1029951,193.3302708,0.0,215.9231268,3549.599004,3705.628079,16.11710245,53052.41878,210.7062504,63078.57178,16657.688,10829.63094,294.4258555,81.26758173,106.0160383,24.74845661
